"anime_id","title","type","source","episodes","status","rating","score","scored_by","rank","popularity","members","favorites","premiered","broadcast","producer","producer_count","licensor","licensor_count","studio","studio_count","genre","genre_count","duration_min","aired_from_year"
37204,"Aikatsu Friends!","TV","Game",0,"Currently Airing","PG - Children",7.07,365,3292,5870,3110,17,"Spring 2018","Thursdays at 18:25 (JST)","TV Tokyo",1,"",0,"Bandai Namco Pictures",1,"Music, Slice of Life, School, Shoujo",4,24,2018
1922,"Urusei Yatsura Movie 3: Remember My Love","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.1,1631,3248,5474,3733,7,"","","Kitty Films",1,"",0,"Studio Deen",1,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",6,95,1985
26441,"Junketsu no Maria","TV","Manga",12,"Finished Airing","R - 17+ (violence & profanity)",7.24,43397,2649,876,99374,171,"Winter 2015","Sundays at 22:30 (JST)","Bandai Visual, Lantis, Kodansha, I Will",4,"Funimation",1,"Production I.G",1,"Comedy, Historical, Magic, Romance, Fantasy, Seinen",6,24,2015
1684,"Dotto Koni-chan","TV","Original",26,"Finished Airing","None",7.42,846,1927,7123,1768,12,"Fall 2000","Sundays at 17:00 (JST)","Genco, Animax",2,"",0,"Shaft",1,"Comedy",1,25,2000
2749,"Heisei Inu Monogatari Bow","TV","Original",40,"Finished Airing","G - All Ages",6.88,201,3995,9271,573,2,"Fall 1993","Unknown","Daiichikosho",1,"",0,"Nippon Animation",1,"Adventure, Comedy",2,25,1993
6390,"R20: Ginga Kuukou","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",5.58,332,8240,8824,743,0,"","","",0,"",0,"Gainax",1,"Sci-Fi",1,3,1991
5307,"Sora wo Kakeru Shoujo","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.05,6163,3385,2706,19456,40,"Winter 2009","Unknown","",0,"Bandai Entertainment, Sentai Filmworks",2,"Sunrise",1,"Adventure, Comedy, Sci-Fi, Space",4,24,2009
2140,"Aniyome","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",6.49,1410,NA,5633,3472,7,"","","Digital Works",1,"Critical Mass Video",1,"Y.O.U.C",1,"Hentai",1,30,2004
4491,"Choisuji","OVA","Manga",2,"Finished Airing","Rx - Hentai",6.25,2015,NA,5069,4536,24,"","","Animac",1,"",0,"Blue Cat",1,"Hentai",1,24,2007
35072,"Boruto: Jump Festa 2016 Special","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.5,2300,5596,4458,6259,8,"","","",0,"",0,"Studio Pierrot",1,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",6,11,2016
7664,"Nils no Fushigi na Tabi (Movie)","Movie","Novel",1,"Finished Airing","G - All Ages",6.57,219,5340,9349,551,0,"","","",0,"",0,"Studio Pierrot",1,"Kids, Adventure, Fantasy",3,82,1981
35466,"ReLIFE: Kanketsu-hen","Special","Web manga",4,"Finished Airing","PG-13 - Teens 13 or older",8.3,32127,241,1068,77705,331,"","","comico",1,"",0,"TMS Entertainment",1,"Romance, School, Slice of Life",3,23,2018
181,"Vandread: The Second Stage","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",7.5,25354,1651,1749,40958,105,"Fall 2001","Unknown","GDH, Dentsu, Media Factory",3,"Funimation, Geneon Entertainment USA",2,"Gonzo",1,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",6,22,2001
32222,"Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!","Movie","Game",1,"Finished Airing","G - All Ages",6.58,97,5307,9458,521,1,"","","",0,"",0,"OLM",1,"Comedy, Kids, Supernatural",3,90,2016
14921,"RDG: Red Data Girl","TV","Novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.67,35354,4901,1032,81079,199,"Spring 2013","Unknown","Lantis",1,"Funimation",1,"P.A. Works",1,"Fantasy, Magic",2,24,2013
3220,"Kanashimi no Belladonna","Movie","Book",1,"Finished Airing","Rx - Hentai",7.2,3769,NA,3504,11227,158,"","","",0,"Cinelicious Pics",1,"Mushi Production",1,"Hentai, Historical, Dementia, Drama",4,89,1973
1568,"Sumomomo Momomo: Chijou Saikyou no Yome","TV","Manga",22,"Finished Airing","PG-13 - Teens 13 or older",7.03,16627,3475,1790,39565,66,"Fall 2006","Unknown","TV Asahi, Square Enix, Lantis, Movic",4,"",0,"Studio Hibari",1,"Action, Comedy, Romance, Martial Arts, Seinen",5,24,2006
591,"Amaenaide yo!!","TV","Manga",12,"Finished Airing","R+ - Mild Nudity",6.61,27184,5145,1425,55716,88,"Summer 2005","Unknown","",0,"Nozomi Entertainment, Media Blasters",2,"Studio Deen",1,"Comedy, Ecchi, Harem, Romance, Supernatural",5,24,2005
20457,"Inari, Konkon, Koi Iroha.","TV","Manga",10,"Finished Airing","PG-13 - Teens 13 or older",7.27,38399,2522,970,87484,212,"Winter 2014","Wednesdays at 01:00 (JST)","DAX Production, flying DOG",2,"Funimation",1,"Production IMS",1,"Comedy, Supernatural, Romance, School, Seinen",5,24,2014
33520,"Koutetsujou no Kabaneri Movie 2: Moeru Inochi","Movie","Original",1,"Finished Airing","R - 17+ (violence & profanity)",7.16,1120,2965,3150,14339,19,"","","",0,"",0,"Wit Studio",1,"Action, Horror, Drama, Fantasy",4,105,2017
10297,"Shin Koihime†Musou: Otome Tairan OVA","OVA","Visual novel",1,"Finished Airing","R+ - Mild Nudity",6.84,1669,4166,5187,4277,2,"","","",0,"Sentai Filmworks",1,"Doga Kobo",1,"Comedy, School",2,27,2011
2294,"Mobile Suit Gundam SEED Destiny Special Edition","Special","Original",4,"Finished Airing","R - 17+ (violence & profanity)",7.38,3891,2118,3894,8721,29,"","","Mainichi Broadcasting System",1,"Bandai Entertainment",1,"Sunrise",1,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi",7,90,2006
24637,"G-On Riders Special","Special","Original",1,"Finished Airing","R+ - Mild Nudity",5.65,147,8101,9625,473,0,"","","",0,"",0,"Shaft",1,"Sci-Fi, Comedy, Ecchi",3,24,2003
1338,"Shin Megami Tensei: Tokyo Mokushiroku","OVA","Manga",2,"Finished Airing","R - 17+ (violence & profanity)",5.59,1554,8220,5427,3787,9,"","","Sony Music Entertainment, Sanctuary",2,"",0,"J.C.Staff",1,"Action, Sci-Fi, Horror, Demons, Supernatural",5,30,1995
3456,"Candy☆Boy: Side Story For Archive","ONA","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.97,13750,3663,2460,23321,24,"","","",0,"",0,"AIC",1,"Romance, School, Shoujo Ai",3,13,2007
8348,"Tengen Toppa Gurren Lagann: Parallel Works 2","Music","Original",7,"Finished Airing","PG-13 - Teens 13 or older",7.05,7382,3389,2979,15964,11,"","","",0,"",0,"Gainax",1,"Mecha, Music",2,5,2010
12029,"Uchuu Senkan Yamato 2199","OVA","Original",26,"Finished Airing","PG-13 - Teens 13 or older",8.46,21150,131,1282,63676,1228,"","","Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment",9,"Funimation",1,"Xebec, AIC",2,"Action, Military, Sci-Fi, Space, Drama",5,25,2012
6594,"Katanagatari","TV","Light novel",12,"Finished Airing","R - 17+ (violence & profanity)",8.44,118251,139,228,285735,7786,"Winter 2010","Tuesdays at 01:10 (JST)","Aniplex, Lantis, Kodansha, Movic, Fuji TV",5,"NIS America, Inc.",1,"White Fox",1,"Action, Adventure, Historical, Martial Arts, Romance",5,50,2010
35673,"Yama no Susume: Omoide Present","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.28,1093,2512,5425,3810,3,"","","",0,"",0,"8bit",1,"Adventure, Slice of Life, Comedy",3,26,2017
29758,"Taboo Tattoo","TV","Manga",12,"Finished Airing","R - 17+ (violence & profanity)",5.99,62178,7375,556,147615,135,"Summer 2016","Tuesdays at 02:05 (JST)","TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS Japan",8,"Funimation, Crunchyroll",2,"J.C.Staff",1,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",6,24,2016
245,"Great Teacher Onizuka","TV","Manga",43,"Finished Airing","R - 17+ (violence & profanity)",8.74,187442,37,146,361027,14087,"Summer 1999","Wednesdays at 19:30 (JST)","Aniplex, Fuji TV",2,"Discotek Media, TOKYOPOP",2,"Studio Pierrot",1,"Comedy, Drama, School, Shounen, Slice of Life",5,25,1999
36148,"Wangu Xian Qiong","ONA","Novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.99,319,3623,8182,1051,5,"","","iQIYI",1,"",0,"Haoliners Animation League",1,"Adventure, Comedy, Fantasy, Shounen",4,15,2017
2371,"Hotaruko","OVA","Visual novel",3,"Finished Airing","Rx - Hentai",6.18,1354,NA,5801,3221,12,"","","Green Bunny",1,"",0,"Arms",1,"Hentai",1,30,2003
30679,"Queen&#039;s Blade: Grimoire","OVA","Other",2,"Finished Airing","R+ - Mild Nudity",6.36,1398,6165,4559,5939,8,"","","",0,"",0,"Asread",1,"Action, Adventure, Ecchi, Fantasy",4,29,2016
25113,"Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu","Special","Manga",1,"Finished Airing","G - All Ages",6.08,460,7151,8109,1099,0,"","","Starchild Records, Tokuma Shoten",2,"",0,"ufotable",1,"Music",1,2,2014
10114,"Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan","Movie","Manga",1,"Finished Airing","G - All Ages",6.74,131,4594,9985,389,1,"","","",0,"",0,"Ajia-Do",1,"Comedy, Shounen",2,78,2011
913,"Kakutou Bijin Wulong","TV","Manga",25,"Finished Airing","R - 17+ (violence & profanity)",6.71,1009,4712,5364,3896,6,"Fall 2005","Unknown","",0,"",0,"TMS Entertainment",1,"Action, Ecchi, Martial Arts",3,25,2005
36095,"Mirror Mirror (Bombs BiS)","Music","Music",1,"Finished Airing","PG-13 - Teens 13 or older",4.79,48,11291,13355,84,0,"","","Virgin Babylon Records",1,"",0,"Onionskin",1,"Music",1,5,2014
9563,"Hidamari Sketch x ☆☆☆ Specials","Special","4-koma manga",2,"Finished Airing","PG-13 - Teens 13 or older",7.89,5164,716,3661,10126,8,"","","Aniplex, Lantis, TBS, Movic, Houbunsha",5,"Sentai Filmworks",1,"Shaft",1,"Slice of Life, Comedy, School, Seinen",4,24,2010
1554,"Asatte no Houkou.","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.13,8185,3064,2730,19100,44,"Fall 2006","Unknown","Bandai Visual, Lantis, TBS, Mag Garden",4,"Sentai Filmworks",1,"J.C.Staff",1,"Supernatural, Drama",2,25,2006
2971,"Kyou kara Maou! R","OVA","Light novel",5,"Finished Airing","PG-13 - Teens 13 or older",7.58,7734,1407,2904,16857,59,"","","",0,"",0,"Studio Deen",1,"Adventure, Comedy, Demons, Fantasy, Shoujo",5,25,2007
1959,"Wild 7","OVA","Manga",2,"Finished Airing","R - 17+ (violence & profanity)",6.09,243,7127,8224,1028,0,"","","Fuji TV, Tokuma Shoten",2,"Enoki Films, Urban Vision",2,"Pierrot Plus",1,"Action, Police, Drama, Shounen",4,55,1994
36572,"Neko Neko Gong Show","ONA","Original",6,"Finished Airing","G - All Ages",4.83,12,11428,14040,44,0,"","","",0,"",0,"dwarf",1,"Kids",1,1,2015
1179,"Gakuen Senki Muryou","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.2,1108,2809,5307,3996,19,"Spring 2001","Unknown","Starchild Records",1,"Nozomi Entertainment",1,"Madhouse",1,"Sci-Fi, Adventure, Space, Supernatural, Mecha, Shounen",6,25,2001
10796,"Softenni Specials","Special","Manga",6,"Finished Airing","R+ - Mild Nudity",6.16,1534,6914,5757,3297,2,"","","",0,"Sentai Filmworks",1,"Xebec",1,"Comedy, Ecchi",2,3,2011
24133,"Taimadou Gakuen 35 Shiken Shoutai","TV","Light novel",12,"Finished Airing","R - 17+ (violence & profanity)",7.05,74112,3388,535,150796,324,"Fall 2015","Thursdays at 01:05 (JST)","MAGES.",1,"",0,"Silver Link.",1,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",7,23,2015
2414,"Assemble Insert","OVA","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",6.19,906,6772,6810,2044,4,"","","Tohokushinsha Film Corporation",1,"",0,"Studio Core",1,"Sci-Fi, Comedy, Police",3,30,1989
1583,"009-1","TV","Manga",12,"Finished Airing","R - 17+ (violence & profanity)",6.34,4239,6205,3263,13331,22,"Fall 2006","Fridays at 01:25 (JST)","Aniplex, TBS, Sony Music Entertainment",3,"ADV Films, Funimation",2,"Ishimori Entertainment",1,"Action, Mecha, Sci-Fi, Seinen",4,25,2006
25267,"Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo","Special","Original",1,"Finished Airing","G - All Ages",5.2,109,8834,9871,412,0,"","","",0,"",0,"Madhouse, MAPPA",2,"Mystery",1,6,2012
1207,"Wata no Kuni Hoshi","Movie","Manga",1,"Finished Airing","G - All Ages",7.05,987,3395,6284,2617,14,"","","",0,"",0,"Mushi Production",1,"Drama, Fantasy, Psychological, Romance, Shoujo",5,96,1984
18655,"Koikishi Purely☆Kiss The Animation","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",7.34,2845,NA,4043,7963,74,"","","Pink Pineapple",1,"",0,"Seven",1,"Hentai, Romance",2,29,2013
26057,"Fate/kaleid liner Prisma☆Illya 2wei! OVA","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.19,9842,2841,2529,22093,12,"","","Lantis, DAX Production",2,"",0,"Silver Link.",1,"Ecchi, Fantasy, Magic, Comedy",4,26,2015
9523,"Minori Scramble!","OVA","Manga",1,"Finished Airing","G - All Ages",6.32,1176,6316,6456,2424,0,"","","Aniplex",1,"",0,"ufotable",1,"Comedy",1,39,2012
541,"Tenchi Muyou! Ryououki 3rd Season","OVA","Original",6,"Finished Airing","R+ - Mild Nudity",7.4,7683,2052,3158,14266,39,"","","VAP",1,"Funimation",1,"AIC",1,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",6,30,2003
35159,"Kimi no Hikari: Asagao to Kase-san.","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.35,4235,2238,3494,11281,39,"","","Pony Canyon",1,"",0,"Zexcs",1,"Romance, School, Shoujo Ai",3,6,2017
9794,"Tono to Issho 1.5","OVA","4-koma manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.14,152,6983,9442,522,0,"","","",0,"",0,"Gathering",1,"Comedy, Historical, Parody, Samurai, Seinen",5,4,2010
16982,"Hayate no Gotoku! Cuties","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.13,13200,3075,2141,29371,52,"Spring 2013","Unknown","TV Tokyo",1,"Sentai Filmworks",1,"Manglobe",1,"Comedy, Harem, Parody, Romance, Shounen",5,24,2013
11715,"Kamisama Dolls Specials","Special","Manga",6,"Finished Airing","PG-13 - Teens 13 or older",5.96,2346,7439,4687,5551,1,"","","",0,"Sentai Filmworks",1,"Brain&#039;s Base",1,"Comedy",1,2,2011
10690,"Magic Tree House","Movie","Book",1,"Finished Airing","PG - Children",7.11,1644,3171,5132,4415,6,"","","TV Tokyo, Dentsu, TV Osaka, Media Factory, GAGA, Yahoo! Japan",6,"",0,"Ajia-Do",1,"Adventure, Magic",2,100,2012
29785,"Jitsu wa Watashi wa","TV","Manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.07,64077,3308,654,128337,308,"Summer 2015","Tuesdays at 01:35 (JST)","TV Tokyo, Sotsu, DAX Production",3,"Discotek Media",1,"TMS Entertainment, 3xCube",2,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen",7,23,2015
2309,"Azusa, Otetsudai Shimasu!","OVA","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.26,1091,6540,6554,2305,2,"","","Animax",1,"",0,"TMS Entertainment",1,"Comedy, Sci-Fi, Slice of Life, Sports",4,44,2004
33926,"Quanzhi Gaoshou","ONA","Novel",12,"Finished Airing","PG-13 - Teens 13 or older",8.08,64301,458,577,144537,1783,"","","bilibili, Tencent Penguin Pictures, China Literature Limited",3,"",0,"G.CMay Animation &amp; Film",1,"Action, Game",2,24,2017
19919,"Tesagure! Bukatsumono","TV","Original",12,"Finished Airing","PG-13 - Teens 13 or older",6.77,1602,4470,4035,7999,41,"Fall 2013","Sundays at 02:20 (JST)","VAP, Nippon Television Network, Bouncy, Just Pro, JP Room",5,"",0,"Yaoyorozu",1,"Parody, School, Slice of Life",3,11,2013
31361,"Neko Enikki","TV","Web manga",13,"Finished Airing","G - All Ages",6.5,10,11424,11241,200,0,"Summer 2015","Not scheduled once per week","comico",1,"",0,"Kachidoki Studio",1,"Comedy, Slice of Life",2,0,2015
21781,"Tsubasa to Hotaru","Special","Manga",1,"Finished Airing","G - All Ages",7.03,4305,3477,3841,9042,13,"","","Shueisha",1,"",0,"J.C.Staff",1,"Romance, School, Shoujo",3,14,2014
30311,"Kuroko no Basket 3rd Season NG-shuu","Special","Manga",9,"Finished Airing","PG-13 - Teens 13 or older",7.92,6594,660,2753,18747,74,"","","Bandai Visual",1,"",0,"Production I.G",1,"Comedy, Sports",2,2,2015
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""","Special","Novel",1,"Finished Airing","PG-13 - Teens 13 or older",5.4,40,10667,7746,1296,1,"","","Kadokawa Shoten, Pony Canyon",2,"",0,"Studio Deen",1,"School",1,0,2017
12499,"Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess","Movie","Manga",1,"Finished Airing","G - All Ages",6.84,469,4140,8012,1147,1,"","","",0,"",0,"Shin-Ei Animation",1,"Comedy, Seinen",2,110,2012
667,"Kashimashi: Girl Meets Girl","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",6.75,17821,4533,1881,36582,171,"Winter 2006","Unknown","Bandai Visual, Lantis",2,"Media Blasters",1,"Studio Hibari",1,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",6,24,2006
1451,"Shuranosuke Zanmaken: Shikamamon no Otoko","Movie","Novel",1,"Finished Airing","R+ - Mild Nudity",4.85,1399,9164,6222,2685,2,"","","",0,"Manga Entertainment",1,"Production Reed",1,"Action, Supernatural, Historical, Thriller",4,49,1990
2417,"Saigo no Door wo Shimero!","OVA","Manga",1,"Finished Airing","R+ - Mild Nudity",6.71,6171,NA,3609,10461,14,"","","",0,"",0,"Phoenix Entertainment",1,"Comedy, Drama, Romance, Yaoi",4,30,2007
6714,"Dragon Ball Z: Atsumare! Gokuu World","OVA","Manga",1,"Finished Airing","G - All Ages",6.69,5970,4792,3326,12819,5,"","","",0,"",0,"Toei Animation",1,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",7,30,1992
10459,"Puu-Neko","TV","4-koma manga",11,"Finished Airing","G - All Ages",5.75,58,7908,9199,603,0,"Spring 2011","Unknown","",0,"",0,"DLE",1,"Comedy",1,1,2011
875,"Mind Game","Movie","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",7.85,17032,797,1718,42374,603,"","","Beyond C.",1,"GKIDS",1,"Studio 4°C",1,"Adventure, Comedy, Dementia, Psychological, Romance",5,104,2004
4803,"Kawarazaki-ke no Ichizoku 2","OVA","Visual novel",4,"Finished Airing","Rx - Hentai",5.73,308,NA,8303,982,2,"","","Pink Pineapple",1,"",0,"Arms",1,"Hentai",1,30,2004
1079,"Armitage III","OVA","Original",4,"Finished Airing","R - 17+ (violence & profanity)",7.15,8768,2990,2759,18588,92,"","","Pioneer LDC",1,"Funimation, Geneon Entertainment USA",2,"AIC",1,"Action, Adventure, Romance, Mecha, Sci-Fi, Police",6,34,1995
36962,"Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen OVA","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.49,360,1679,2473,23124,25,"","","",0,"",0,"J.C.Staff",1,"Drama, Shounen",2,23,2018
291,"D.C.S.S: Da Capo Second Season","TV","Visual novel",26,"Finished Airing","PG-13 - Teens 13 or older",7.1,12736,3196,2294,26073,37,"Summer 2005","Unknown","",0,"",0,"feel.",1,"Comedy, Harem, Romance, Supernatural, Drama",5,25,2005
7774,"Shin Koihime†Musou OVA","OVA","Visual novel",1,"Finished Airing","R+ - Mild Nudity",6.81,2472,4294,4510,6065,3,"","","Marvelous",1,"Sentai Filmworks",1,"Doga Kobo",1,"Comedy, Ecchi, Fantasy",3,25,2010
34106,"Kyoukai no Rinne (TV) 3rd Season","TV","Manga",25,"Finished Airing","PG-13 - Teens 13 or older",7.09,3551,3233,3286,13126,19,"Spring 2017","Saturdays at 17:35 (JST)","Shogakukan Productions, NHK, Shogakukan",3,"Sentai Filmworks",1,"Brain&#039;s Base",1,"Comedy, Supernatural, Romance, School, Shounen",5,24,2017
18377,"Ganbare!! Tabuchi-kun!! Gekitou Pennant Race","Movie","4-koma manga",1,"Finished Airing","PG-13 - Teens 13 or older",5.48,21,10182,12364,129,0,"","","",0,"",0,"Tokyo Movie Shinsha",1,"Comedy, Sports",2,95,1980
7662,"Shinrei Tantei Yakumo","TV","Novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.44,41283,1866,919,93060,499,"Fall 2010","Unknown","NHK, Sogo Vision, NHK-BS2",3,"Sentai Filmworks",1,"Bee Train",1,"Horror, Mystery, Shoujo, Supernatural",4,24,2010
2604,"Sky Girls","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.09,7117,3244,2739,18910,46,"Summer 2007","Unknown","Konami",1,"",0,"J.C.Staff",1,"Mecha, Military, Sci-Fi",3,24,2007
33913,"Peeban","OVA","Original",6,"Finished Airing","PG - Children",4.71,7,11731,13629,70,0,"","","PansonWorks",1,"",0,"GARDEN LODGE",1,"Comedy",1,3,2010
16442,"Precure All Stars Movie New Stage 2: Kokoro no Tomodachi","Movie","Original",1,"Finished Airing","G - All Ages",7.27,1109,2536,6329,2570,3,"","","Kinoshita Group Holdings",1,"",0,"Toei Animation",1,"Action, Kids, Magic, Shoujo",4,71,2013
31865,"Kare Baka: Wagahai no Kare wa Baka de R","ONA","Manga",8,"Finished Airing","PG-13 - Teens 13 or older",5.98,2467,7395,4504,6084,9,"","","",0,"",0,"Sakura Create",1,"Comedy, Romance, School",3,5,2015
32526,"Love Live! Sunshine!!","TV","Other",13,"Finished Airing","PG-13 - Teens 13 or older",7.54,40467,1531,984,86104,1842,"Summer 2016","Saturdays at 22:30 (JST)","Bandai Visual, Lantis, Magic Capsule, ASCII Media Works, Bushiroad",5,"Funimation",1,"Sunrise",1,"Music, Slice of Life, School",3,24,2016
23931,"Uchuu Senkan Yamato 2199: Tsuioku no Koukai","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.81,286,4299,7650,1369,0,"","","AIC",1,"",0,"Xebec",1,"Action, Military, Sci-Fi, Space, Drama",5,130,2014
296,"Dragon Drive","TV","Manga",38,"Finished Airing","PG - Children",6.83,6716,4182,2927,16635,40,"Summer 2002","Thursdays at 18:00 (JST)","Bandai Visual, Nihon Ad Systems, TV Tokyo Music",3,"Bandai Entertainment",1,"Madhouse",1,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",7,25,2002
10581,"Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space","Special","Radio",1,"Finished Airing","PG-13 - Teens 13 or older",6.16,1830,6903,5197,4258,2,"","","",0,"",0,"Sunrise",1,"Action, Military, Sci-Fi, Space, Drama, Mecha",6,4,1992
33606,"One Piece Film: Gold Episode 0 - 711 ver.","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.18,5249,2898,3752,9526,11,"","","",0,"",0,"Toei Animation",1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",6,10,2016
28309,"Oni Chichi 2: Harvest","OVA","Visual novel",1,"Finished Airing","Rx - Hentai",6.94,2883,NA,4218,7250,21,"","","",0,"",0,"PoRO",1,"Hentai",1,30,2015
2313,"Muumindani no Suisei","Movie","Book",1,"Finished Airing","G - All Ages",7.73,2919,1048,4756,5350,22,"","","Telescreen BV",1,"",0,"Visual 80",1,"Adventure, Comedy, Fantasy, Kids",4,72,1992
30533,"Gundam Build Fighters Try: Island Wars","OVA","Original",1,"Finished Airing","G - All Ages",6.96,3366,3702,4493,6120,12,"","","",0,"",0,"Sunrise",1,"Action, Sci-Fi, Mecha",3,36,2016
22835,"Himegoto","TV","4-koma manga",13,"Finished Airing","PG-13 - Teens 13 or older",6.05,29179,7233,1293,62818,178,"Summer 2014","Unknown","",0,"",0,"Asahi Production",1,"Comedy, Ecchi, School",3,4,2014
3941,"Rensa Byoutou","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",6.99,1193,NA,5838,3165,11,"","","Milky Animation Label",1,"",0,"Anime Antenna Iinkai",1,"Hentai",1,30,2007
567,"The Big O","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.58,24373,1414,1394,57427,676,"Fall 1999","Unknown","Bandai Visual",1,"Bandai Entertainment, Sentai Filmworks",2,"Sunrise",1,"Action, Sci-Fi, Mystery, Psychological, Mecha",5,24,1999
7598,"Loups=Garous","Movie","Novel",1,"Finished Airing","R - 17+ (violence & profanity)",6.37,6404,6128,3194,14009,8,"","","Trans Arts",1,"Sentai Filmworks",1,"Production I.G",1,"Sci-Fi, Mystery, Thriller",3,98,2010
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Movie","Manga",1,"Finished Airing","G - All Ages",6.39,31,11776,10895,236,0,"","","",0,"",0,"Nippon Animation",1,"Kids, Slice of Life, Comedy, School",4,28,2015
12723,"Loups=Garous Pilot","Special","Novel",1,"Finished Airing","R - 17+ (violence & profanity)",5.75,176,7904,8775,766,0,"","","Trans Arts",1,"Sentai Filmworks",1,"Production I.G",1,"Thriller, Mystery, Sci-Fi",3,12,2010
35603,"Seikaisuru Kado: Ekwari","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.13,1585,7008,5363,3906,0,"","","",0,"",0,"Toei Animation",1,"Sci-Fi",1,23,2017
11179,"Papa no Iukoto wo Kikinasai!","TV","Light novel",12,"Finished Airing","PG-13 - Teens 13 or older",7.45,67827,1819,699,121945,519,"Winter 2012","Wednesdays at 01:30 (JST)","Starchild Records, KlockWorx, PPP, Studio Mausu, Shueisha",5,"Sentai Filmworks",1,"feel.",1,"Comedy, Romance, Slice of Life",3,23,2012
6117,"Gokujou!! Mecha Mote Iinchou","TV","Manga",51,"Finished Airing","PG - Children",6.68,837,4843,4866,4996,17,"Spring 2009","Saturdays at 09:00 (JST)","TV Tokyo, Shogakukan Productions, Ryukyu Asahi Broadcasting",3,"",0,"SynergySP",1,"Comedy, Romance, School, Shoujo",4,24,2009
17157,"Nozoki Ana","OVA","Manga",1,"Finished Airing","R+ - Mild Nudity",6.61,16169,5165,2173,28616,86,"","","Toho",1,"",0,"Studio Fantasia",1,"Comedy, Drama, Ecchi",3,55,2013
7,"Witch Hunter Robin","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.34,31908,2292,1104,75017,524,"Summer 2002","Tuesdays at Unknown","Bandai Visual",1,"Funimation, Bandai Entertainment",2,"Sunrise",1,"Action, Magic, Police, Supernatural, Drama, Mystery",6,25,2002
1537,"Genshi Shounen Ryuu","TV","Manga",22,"Finished Airing","PG-13 - Teens 13 or older",6.42,309,5914,8207,1030,2,"Fall 1971","Saturdays at 19:00 (JST)","TBS",1,"",0,"Toei Animation",1,"Action, Sci-Fi, Adventure, Romance, Shounen",5,25,1971
